Número,NI Beneficiário,Origem,Situação,Valor,NIs_iguais,Tempo_decorrido,Natureza do Processo,Forma de Cadastramento,Crédito,Situação Cadastral - Código,País - Código,Estrangeiro,Nacionalidade - Código,Sexo - Código,UF,Município - Código,Telefone - DDD,Idade,Tempo de Óbito
8372,2795,Previdenciário,CREDITADA,644.24,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,99,105,Não,105,M,BA,3965,0,72,1
8373,2795,Previdenciário,CREDITADA,618.46,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,99,105,Não,105,M,BA,3965,0,72,1
8374,4,Previdenciário,CREDITADA,198.92,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8375,4,Previdenciário,CREDITADA,201.5,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8376,4,Previdenciário,CREDITADA,204.1,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8377,4,Previdenciário,CREDITADA,115.3,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8378,4,Previdenciário,CREDITADA,114.76,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8379,4,Previdenciário,CREDITADA,200.29,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8380,4,Previdenciário,CREDITADA,202.74,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8381,4,Previdenciário,CREDITADA,209.96,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8382,4,Previdenciário,CREDITADA,127.81,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8383,4,Previdenciário,CREDITADA,208.5,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8384,4,Previdenciário,CREDITADA,221.82,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8385,4,Previdenciário,CREDITADA,132.67,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8386,4,Previdenciário,CREDITADA,226.73,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8387,4,Previdenciário,CREDITADA,127.95,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8388,4,Previdenciário,CREDITADA,229.2,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8389,4,Previdenciário,CREDITADA,225.5,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8390,4,Previdenciário,CREDITADA,230.62,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8391,4,Previdenciário,CREDITADA,163.92,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8392,4,Previdenciário,CREDITADA,164.56,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8393,4,Previdenciário,CREDITADA,224.3,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8394,4,Previdenciário,CREDITADA,231.97,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8395,4,Previdenciário,CREDITADA,227.96,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8396,4,Previdenciário,CREDITADA,222.99,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8397,4,Previdenciário,CREDITADA,187.66,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8398,4,Previdenciário,CREDITADA,105.3,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8399,4,Previdenciário,CREDITADA,105.3,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8400,4,Previdenciário,CREDITADA,107.68,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8401,4,Previdenciário,CREDITADA,108.11,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8402,4,Previdenciário,CREDITADA,99.97,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8403,4,Previdenciário,CREDITADA,107.99,S,3,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4371,31,71,0
8404,2722,Previdenciário,CREDITADA,122.07,S,2,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4123,31,67,0
8405,2722,Previdenciário,CREDITADA,119.18,S,2,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4123,31,67,0
8406,2722,Previdenciário,CREDITADA,104.33,S,2,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4123,31,67,0
8407,588,Previdenciário,CREDITADA,120.23,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4553,0,64,0
8408,588,Previdenciário,CREDITADA,125.67,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,MG,4553,0,64,0
8409,3659,Previdenciário,CREDITADA,445.67,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,99,105,Não,105,M,MG,5371,33,62,5
8410,3659,Previdenciário,CREDITADA,502.46,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,99,105,Não,105,M,MG,5371,33,62,5
8411,2794,Previdenciário,CREDITADA,1341.11,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,2,105,Não,105,M,MG,4865,38,64,0
8412,3394,Previdenciário,CREDITADA,126.8,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8413,3394,Previdenciário,CREDITADA,124.74,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8414,3394,Previdenciário,CREDITADA,123.43,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8415,3394,Previdenciário,CREDITADA,124.33,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8416,3394,Previdenciário,CREDITADA,123.43,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8417,3394,Previdenciário,CREDITADA,123.88,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8418,3394,Previdenciário,CREDITADA,121.91,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8419,3394,Previdenciário,CREDITADA,126.46,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8420,3394,Previdenciário,CREDITADA,125.85,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8421,3394,Previdenciário,CREDITADA,119.02,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8422,3394,Previdenciário,CREDITADA,122.4,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8423,3394,Previdenciário,CREDITADA,118.74,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8424,3394,Previdenciário,CREDITADA,127.62,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8425,3394,Previdenciário,CREDITADA,125.94,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8426,3394,Previdenciário,CREDITADA,120.92,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8427,3394,Previdenciário,CREDITADA,128.52,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8428,3394,Previdenciário,CREDITADA,125.2,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8429,3394,Previdenciário,CREDITADA,123.85,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8430,3394,Previdenciário,CREDITADA,124.5,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8431,3394,Previdenciário,CREDITADA,114.78,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8432,3394,Previdenciário,CREDITADA,120.24,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8433,3394,Previdenciário,CREDITADA,125.01,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8434,3394,Previdenciário,CREDITADA,123.99,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8435,3394,Previdenciário,CREDITADA,118.26,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8436,3394,Previdenciário,CREDITADA,131.1,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8437,3394,Previdenciário,CREDITADA,122.07,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4483,0,65,0
8438,1596,Previdenciário,CREDITADA,28.98,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8439,1596,Previdenciário,CREDITADA,29.88,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8440,1596,Previdenciário,CREDITADA,29.61,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8441,1596,Previdenciário,CREDITADA,29.41,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8442,1596,Previdenciário,CREDITADA,29.15,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8443,1596,Previdenciário,CREDITADA,30.57,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8444,1596,Previdenciário,CREDITADA,111.51,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8445,1596,Previdenciário,CREDITADA,275.74,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8446,1596,Previdenciário,CREDITADA,273.89,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8447,1596,Previdenciário,CREDITADA,273.34,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8448,1596,Previdenciário,CREDITADA,270.54,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8449,1596,Previdenciário,CREDITADA,121.72,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,6635,19,60,0
8450,535,Previdenciário,CREDITADA,308.91,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,SP,7107,11,61,0
8451,1939,Previdenciário,CREDITADA,114.64,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,99,105,Não,105,M,BA,3849,71,62,1
8452,1939,Previdenciário,CREDITADA,114.13,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,99,105,Não,105,M,BA,3849,71,62,1
8453,1193,Previdenciário,CREDITADA,116.65,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,8791,53,61,0
8454,1193,Previdenciário,CREDITADA,116.93,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,8791,53,61,0
8455,1193,Previdenciário,CREDITADA,112.37,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,8791,53,61,0
8456,1193,Previdenciário,CREDITADA,116.61,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,8791,53,61,0
8457,1194,Previdenciário,CREDITADA,597.83,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,F,RJ,6001,21,62,0
8458,1690,Previdenciário,CREDITADA,116.75,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RN,1761,84,63,0
8459,1690,Previdenciário,CREDITADA,116.36,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RN,1761,84,63,0
8460,900,Previdenciário,CREDITADA,116.33,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8461,900,Previdenciário,CREDITADA,115.81,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8462,900,Previdenciário,CREDITADA,114.4,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8463,900,Previdenciário,CREDITADA,118.55,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8464,900,Previdenciário,CREDITADA,114.64,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8465,900,Previdenciário,CREDITADA,117.49,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8466,900,Previdenciário,CREDITADA,114.13,S,0,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,RS,5797,0,62,0
8467,2491,Previdenciário,CREDITADA,643.94,S,4,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,M,MG,4123,31,42,0
8468,326,Previdenciário,CREDITADA,173.32,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8469,326,Previdenciário,CREDITADA,694.45,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8470,326,Previdenciário,CREDITADA,401.56,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8471,326,Previdenciário,CREDITADA,138.44,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8472,326,Previdenciário,CREDITADA,56.95,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8473,326,Previdenciário,CREDITADA,642.66,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8474,326,Previdenciário,CREDITADA,102.41,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8475,326,Previdenciário,CREDITADA,837.84,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,CE,1389,85,40,0
8476,1693,Previdenciário,CREDITADA,987.8,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8477,1693,Previdenciário,CREDITADA,984.13,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8478,1693,Previdenciário,CREDITADA,992.03,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8479,1693,Previdenciário,CREDITADA,186.4,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8480,1693,Previdenciário,CREDITADA,666.09,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8481,1693,Previdenciário,CREDITADA,260.62,S,2,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,F,MG,4779,35,57,0
8482,2491,Previdenciário,CREDITADA,641.85,S,4,ELETRÔNICO,Automático,Restituição de Reembolso,0,105,Não,105,M,MG,4123,31,42,0
8483,2676,Previdenciário,CREDITADA,151.9,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4985,31,55,0
8484,2676,Previdenciário,CREDITADA,148.68,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4985,31,55,0
8485,2676,Previdenciário,CREDITADA,220.19,S,1,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior,0,105,Não,105,M,MG,4985,31,55,0
